"submission_date","state","new_case","new_death"
"10/04/2021","GA",2600,69
"11/02/2021","HI",39,0
"10/22/2021","UT",1619,10
"02/05/2022","KS",0,0
"01/19/2022","OK",13406,132
"01/21/2022","CO",14078,31
"09/29/2021","PW",0,0
"01/15/2022","UT",0,0
"01/05/2022","PR",14560,14
"02/16/2022","TX",6700,299
"12/12/2021","KS",0,0
"01/19/2022","AK",9956,1
"12/30/2021","TX",15600,90
"11/08/2021","AK",1339,50
"12/08/2021","KS",4443,25
"02/12/2022","HI",690,11
"10/30/2021","CO",0,0
"09/02/2021","GA",8412,136
"09/17/2021","MA",2178,21
"11/24/2021","MA",3422,20
"09/19/2021","HI",461,12
"02/02/2022","MP",0,0
"09/21/2021","AR",1401,17
"12/07/2021","HI",51,0
"09/04/2021","WV",1979,7
"12/09/2021","CO",2516,59
"11/22/2021","WV",557,31
"02/10/2022","KS",0,0
"12/28/2021","PW",2,0
"12/17/2021","HI",778,2
"09/24/2021","WV",2685,31
"09/22/2021","MA",1980,24
"02/10/2022","HI",1164,6
"10/12/2021","FL",2641,105
"09/20/2021","OK",1449,63
"12/05/2021","AS",0,0
"12/12/2021","CO",0,0
"10/26/2021","PW",0,0
"10/10/2021","AS",0,0
"09/08/2021","UT",1539,7
"01/07/2022","NYC",0,0
"12/29/2021","AS",0,0
"10/23/2021","FL",1989,69
"11/27/2021","CO",0,0
"02/11/2022","UT",1791,11
"12/08/2021","FL",2815,11
"10/06/2021","UT",1975,12
"02/12/2022","PW",0,0
"11/29/2021","HI",70,0
"12/19/2021","TX",7425,25
"11/10/2021","PR",132,3
"10/01/2021","TX",10219,328
"01/01/2022","GA",0,0
"09/12/2021","HI",713,7
"01/18/2022","MA",60994,60
"10/07/2021","MA",1722,22
"09/02/2021","UT",1687,12
"12/22/2021","GA",7610,45
"09/26/2021","GA",2667,46
"01/10/2022","AK",3190,0
"11/05/2021","NYC",1341,5
"10/18/2021","NYC",1754,11
"02/10/2022","OK",0,0
"01/15/2022","NYC",0,0
"12/30/2021","AR",4978,18
"10/20/2021","CO",2252,22
"11/10/2021","CO",3837,31
"10/06/2021","NYC",1929,5
"10/08/2021","FL",3288,114
"12/03/2021","CO",2820,7
"09/30/2021","OK",1452,14
"11/30/2021","PW",0,0
"12/24/2021","PW",0,0
"10/09/2021","PW",0,0
"12/31/2021","TX",15762,0
"01/29/2022","KS",0,0
"11/28/2021","CO",0,0
"11/14/2021","MP",0,0
"09/28/2021","HI",237,0
"12/18/2021","TX",8063,78
"12/04/2021","PR",0,0
"09/08/2021","OK",2462,87
"01/09/2022","PW",0,0
"12/12/2021","UT",0,0
"09/30/2021","CO",1743,2
"01/04/2022","WV",2353,5
"12/03/2021","OK",1807,3
"02/14/2022","WV",897,31
"10/15/2021","OK",1146,4
"12/02/2021","MP",103,0
"11/02/2021","TX",4221,129
"11/12/2021","TX",2813,316
"09/30/2021","TX",10247,350
"02/02/2022","WV",2988,36
"11/29/2021","WV",625,20
"01/08/2022","HI",4148,1
"12/20/2021","MA",14212,36
"09/11/2021","MP",0,0
"10/16/2021","NYC",831,6
"12/18/2021","KS",0,0
"01/07/2022","CO",9972,23
"01/26/2022","AR",6561,18
"10/11/2021","MA",1155,9
"09/13/2021","AS",0,0
"09/12/2021","UT",1404,5
"09/15/2021","MA",2877,15
"12/17/2021","PW",0,0
"09/05/2021","MP",5,0
"09/11/2021","CO",2450,9
"01/19/2022","TX",56047,154
"10/03/2021","OK",994,62
"11/15/2021","FL",1757,26
"12/19/2021","NYC",27166,22
"01/11/2022","WV",2508,7
"12/05/2021","PW",0,0
"09/26/2021","FL",3748,157
"10/25/2021","TX",1843,17
"10/04/2021","OK",996,65
"02/02/2022","KS",8952,41
"11/17/2021","FL",2081,31
"10/18/2021","AR",142,2
"02/05/2022","AS",0,0
"01/11/2022","AR",8056,25
"01/27/2022","UT",7033,6
"11/03/2021","AS",0,0
"11/02/2021","CO",2396,34
"10/28/2021","FL",2104,45
"01/20/2022","PR",0,30
"02/03/2022","MA",5436,61
"01/24/2022","MA",27033,112
"11/08/2021","OK",1482,47
"12/24/2021","KS",0,0
"12/17/2021","MP",116,0
"01/08/2022","NYC",0,0
"11/01/2021","UT",3179,29
"11/12/2021","AS",0,0
"12/18/2021","GA",0,0
"09/06/2021","CO",1486,13
"10/12/2021","TX",9217,233
"01/15/2022","PR",8774,20
"09/18/2021","HI",550,8
"01/10/2022","KS",13557,18
"12/20/2021","PR",3283,2
"12/12/2021","MP",134,1
"09/16/2021","AR",1824,33
"11/23/2021","WV",502,13
"11/06/2021","FL",1291,26
"01/03/2022","FL",51230,58
"12/13/2021","UT",2669,21
"11/22/2021","MP",7,0
"11/14/2021","KS",0,0
"02/01/2022","HI",1054,0
"11/29/2021","AS",0,0
"12/10/2021","MA",5666,28
"11/11/2021","NYC",1154,14
"01/22/2022","PW",50,0
"01/22/2022","AS",0,0
"01/19/2022","WV",3606,15
"02/12/2022","AK",0,0
"09/08/2021","NYC",2173,13
"09/28/2021","NYC",1330,30
"12/28/2021","KS",0,0
"12/05/2021","HI",127,1
"01/04/2022","PR",7763,6
"01/03/2022","CO",25224,22
"02/11/2022","MP",189,0
"10/22/2021","AK",834,5
"12/25/2021","TX",15336,0
"01/03/2022","PR",6597,8
"01/22/2022","CO",0,0
"12/10/2021","WV",1063,30
"09/01/2021","AR",2890,35
"12/03/2021","GA",1245,45
"12/17/2021","GA",2868,83
"11/27/2021","MA",0,0
"09/25/2021","PR",213,1
"12/18/2021","AR",816,12
"11/19/2021","NYC",0,0
"01/25/2022","GA",16232,99
"11/23/2021","AR",690,7
"10/19/2021","TX",6746,196
"01/31/2022","CO",12681,54
"01/10/2022","PW",7,0
"11/12/2021","PR",264,3
"10/31/2021","OK",0,0
"12/18/2021","PW",0,0
"10/06/2021","CO",1838,22
"12/15/2021","CO",1936,39
"01/28/2022","UT",6166,10
"01/28/2022","NYC",0,0
"11/07/2021","WV",1038,0
"11/29/2021","PW",0,0
"10/31/2021","MP",5,0
"01/28/2022","HI",1848,5
"02/05/2022","AK",0,0
"01/19/2022","PR",4354,0
"02/03/2022","MP",261,0
"01/31/2022","NYC",2933,151
"12/27/2021","AS",0,0
"10/22/2021","FL",2827,67
"02/15/2022","HI",288,0
"02/09/2022","FL",10151,44
"12/11/2021","OK",0,0
"11/25/2021","TX",4483,0
"10/03/2021","WV",1027,0
"02/16/2022","HI",194,12
"12/02/2021","AR",1226,6
"12/07/2021","FL",1960,29
"10/18/2021","CO",1769,19
"10/20/2021","MP",0,0
"11/17/2021","UT",2129,12
"12/21/2021","AK",0,0
"12/07/2021","TX",4955,63
"01/18/2022","CO",13065,3
"11/02/2021","KS",0,0
"01/25/2022","MP",175,0
"10/28/2021","PW",0,0
"12/25/2021","AS",0,0
"01/12/2022","KS",22240,27
"01/28/2022","WV",4668,46
"11/12/2021","OK",889,66
"02/04/2022","NYC",0,0
"01/10/2022","UT",24147,20
"12/30/2021","AS",0,0
"02/06/2022","UT",0,0
"01/29/2022","TX",44150,235
"11/05/2021","GA",1140,90
"12/05/2021","MP",0,0
"12/20/2021","CO",3956,56
"01/10/2022","PR",6880,0
"11/10/2021","OK",999,4
"01/24/2022","AK",5564,21
"10/31/2021","AK",0,0
"12/28/2021","FL",52548,51
"09/05/2021","GA",6475,55
"11/14/2021","GA",0,0
"02/03/2022","NYC",2487,91
"10/15/2021","KS",910,14
"01/27/2022","KS",0,0
"12/25/2021","AK",0,0
"11/16/2021","GA",1236,30
"10/09/2021","PR",109,1
"10/21/2021","GA",1487,110
"02/16/2022","OK",1614,0
"09/13/2021","CO",1360,10
"10/09/2021","AR",887,21
"01/15/2022","KS",0,0
"11/10/2021","PW",0,0
"01/17/2022","UT",0,0
"09/04/2021","AS",0,0
"12/26/2021","MP",40,1
"11/04/2021","UT",2267,14
"11/10/2021","TX",3670,0
"12/14/2021","HI",207,0
"10/02/2021","HI",269,12
"01/08/2022","AR",8171,16
"11/07/2021","CO",0,0
"11/23/2021","KS",1,0
"02/03/2022","WV",3291,15
"10/16/2021","WV",1172,0
"10/11/2021","UT",1091,7
"01/21/2022","KS",20806,29
"01/03/2022","HI",2930,0
"01/16/2022","CO",0,0
"01/02/2022","GA",0,0
"12/11/2021","PR",0,0
"01/23/2022","AS",0,0
"10/23/2021","NYC",0,0
"01/19/2022","MA",16121,209
"09/07/2021","AR",583,38
"02/12/2022","KS",0,0
"12/04/2021","MP",42,0
"01/22/2022","MP",38,0
"09/13/2021","PW",0,0
"11/29/2021","NYC",1670,20
"09/21/2021","TX",13156,346
"11/22/2021","CO",7079,73
"01/19/2022","PW",40,0
"09/30/2021","AS",0,0
"10/02/2021","AR",642,6
"02/05/2022","TX",20731,234
"09/07/2021","GA",6479,57
"12/12/2021","TX",2590,36
"12/29/2021","PW",0,0
"09/04/2021","MA",1420,3
"10/19/2021","KS",1060,0
"10/14/2021","PW",0,0
"01/27/2022","WV",5205,23
"11/03/2021","MA",1465,15
"11/26/2021","MA",5298,22
"01/07/2022","KS",16341,37
"12/22/2021","OK",1917,0
"12/09/2021","OK",1711,0
"11/13/2021","AK",0,0
"12/22/2021","NYC",16503,22
"10/21/2021","FL",2113,66
"09/24/2021","FL",7236,223
"02/13/2022","UT",0,0
"10/13/2021","AS",0,0
"09/19/2021","TX",2435,110
"12/17/2021","WV",1168,22
"12/08/2021","WV",1053,15
"12/18/2021","OK",0,0
"11/16/2021","AS",0,0
"11/21/2021","AR",304,3
"10/29/2021","KS",1916,70
"01/16/2022","PW",0,0
"09/03/2021","UT",1635,7
"10/01/2021","UT",1715,11
"02/02/2022","HI",1109,10
"10/04/2021","TX",2951,53
"11/28/2021","HI",149,3
"01/22/2022","TX",63017,186
"01/21/2022","OK",13571,0
"02/07/2022","FL",19231,77
"10/07/2021","KS",1105,0
"11/12/2021","AK",852,0
"10/20/2021","UT",1410,11
"10/22/2021","AS",0,0
"12/05/2021","WV",833,0
"11/15/2021","AR",151,12
"02/07/2022","AK",3022,0
"09/19/2021","FL",6404,231
"09/15/2021","UT",1885,11
"09/15/2021","MP",0,0
"12/04/2021","AR",805,22
"02/02/2022","TX",25716,298
"11/19/2021","WV",1363,9
"01/09/2022","AR",4308,9
"10/02/2021","CO",1712,10
"02/17/2022","WV",1478,42
"02/01/2022","MA",3048,130
"10/29/2021","CO",3295,23
"12/23/2021","NYC",24661,21
"11/07/2021","AR",266,14
"01/21/2022","MP",89,1
"12/13/2021","FL",3392,19
"10/03/2021","HI",276,7
"11/29/2021","MP",95,0
"01/03/2022","PW",2,0
"09/22/2021","PR",154,9
"09/30/2021","MP",2,0
"10/02/2021","AS",2,0
"11/12/2021","GA",2268,112
"01/31/2022","TX",26529,24
"09/19/2021","OK",1449,61
"09/27/2021","CO",1366,31
"02/06/2022","AS",0,0
"10/29/2021","MP",7,0
"10/20/2021","OK",1148,10
"10/02/2021","OK",994,62
"11/06/2021","MP",4,0
"09/16/2021","WV",2135,17
"10/13/2021","GA",2011,92
"01/28/2022","PW",14,0
"01/21/2022","MA",16203,107
"11/20/2021","AS",0,0
"01/24/2022","PR",2229,8
"10/02/2021","AK",729,0
"10/24/2021","KS",0,0
"10/04/2021","PW",0,0
"02/11/2022","NYC",0,0
"12/19/2021","HI",958,2
"01/30/2022","KS",0,0
"01/25/2022","WV",2748,5
"11/06/2021","NYC",0,0
"02/09/2022","WV",2266,39
"12/28/2021","HI",812,0
"09/29/2021","TX",11819,381
"10/15/2021","FL",2670,86
"10/17/2021","HI",135,6
"09/28/2021","AK",664,10
"12/14/2021","CO",1622,70
"01/22/2022","GA",0,0
"02/05/2022","UT",0,0
"11/01/2021","FL",2099,52
"09/27/2021","WV",1860,45
"01/22/2022","AR",8118,14
"11/03/2021","AR",546,22
"10/06/2021","AS",0,0
"11/20/2021","PR",0,0
"11/25/2021","AR",579,9
"12/01/2021","MP",43,0
"12/12/2021","FL",2185,22
"10/20/2021","WV",1012,74
"11/29/2021","TX",2951,148
"09/25/2021","TX",11794,317
"12/02/2021","GA",1520,39
"01/06/2022","PR",12799,19
"09/29/2021","AR",1153,19
"01/01/2022","PW",0,0
"01/25/2022","UT",6600,10
"09/22/2021","CO",1432,13
"12/04/2021","PW",0,0
"01/14/2022","AS",0,0
"11/15/2021","AS",1,0
"10/18/2021","FL",2216,72
"09/21/2021","HI",274,0
"10/21/2021","OK",1049,6
"02/11/2022","OK",6366,0
"01/19/2022","AR",14494,10
"10/28/2021","GA",1522,89
"10/29/2021","HI",143,4
"01/04/2022","UT",4661,7
"10/13/2021","WV",1130,3
"09/08/2021","GA",8792,50
"10/05/2021","MA",1340,21
"10/06/2021","OK",1559,8
"11/28/2021","TX",268,0
"11/23/2021","TX",3541,93
"12/19/2021","WV",901,0
"12/20/2021","HI",835,0
"11/04/2021","MP",1,0
"01/02/2022","OK",0,0
"01/23/2022","GA",0,0
"12/05/2021","MA",0,0
"11/22/2021","KS",2431,9
"11/24/2021","AK",475,6
"12/23/2021","MA",9791,48
"12/01/2021","PR",341,1
"10/16/2021","KS",506,1
"01/08/2022","PR",0,0
"01/21/2022","WV",5335,19
"10/15/2021","AK",968,2
"12/16/2021","FL",10327,19
"11/20/2021","CO",0,0
"12/19/2021","AK",0,0
"12/13/2021","CO",4298,43
"10/29/2021","PR",119,4
"01/27/2022","MA",9697,87
"01/23/2022","MP",19,0
"10/02/2021","UT",1100,2
"01/04/2022","AR",6562,27
"10/01/2021","KS",1184,17
"11/25/2021","AK",0,0
"09/25/2021","KS",664,14
"01/30/2022","AS",0,0
"12/29/2021","GA",19124,57
"01/10/2022","AR",4447,10
"10/13/2021","PW",0,0
"01/04/2022","GA",17603,51
"12/20/2021","UT",2500,13
"02/14/2022","MP",216,2
"02/11/2022","KS",3266,26
"10/22/2021","HI",118,3
"01/19/2022","CO",9631,64
"09/23/2021","CO",1454,14
"12/21/2021","FL",20893,19
"12/10/2021","FL",2838,23
"11/30/2021","TX",6276,78
"02/17/2022","CO",0,0
"09/21/2021","OK",2243,25
"02/02/2022","GA",8020,110
"10/25/2021","WV",877,29
"10/05/2021","PR",127,6
"10/01/2021","PW",0,0
"09/20/2021","AK",687,3
"11/19/2021","FL",1709,27
"12/13/2021","PW",0,0
"02/17/2022","PW",38,0
"10/19/2021","PR",120,6
"10/08/2021","MP",4,1
"12/04/2021","FL",1658,22
"12/09/2021","MA",6034,27
"11/22/2021","AR",270,5
"09/16/2021","MP",2,0
"10/31/2021","PR",52,0
"12/01/2021","PW",0,0
"11/11/2021","UT",0,0
"09/30/2021","MA",1632,27
"10/09/2021","HI",189,4
"01/27/2022","HI",2320,10
"10/05/2021","AK",820,3
"12/04/2021","CO",0,0
"10/06/2021","PR",202,6
"01/14/2022","AK",5321,2
"09/30/2021","HI",327,12
"02/04/2022","WV",2911,17
"09/06/2021","AR",937,13
"01/11/2022","KS",0,0
"10/17/2021","AR",383,5
"11/07/2021","OK",0,0
"10/19/2021","AK",694,17
"01/13/2022","PW",12,0
"11/07/2021","PW",0,0
"12/14/2021","WV",781,7
"09/23/2021","WV",1477,25
"01/30/2022","GA",0,0
"10/22/2021","TX",5168,219
"09/08/2021","AK",808,5
"02/15/2022","GA",2867,117
"11/09/2021","MA",1539,24
"12/05/2021","FL",1329,25
"12/30/2021","OK",3974,0
"01/05/2022","NYC",25704,77
"09/27/2021","MA",1451,6
"10/01/2021","HI",359,7
"12/28/2021","MA",10350,63
"01/18/2022","WV",1949,26
"12/23/2021","HI",1489,3
"10/08/2021","NYC",1298,14
"12/11/2021","AK",0,0
"12/17/2021","NYC",0,0
"02/01/2022","AR",4637,39
"01/12/2022","PW",0,0
"09/27/2021","MP",0,0
"10/07/2021","NYC",1324,10
"01/01/2022","AK",0,0
"11/22/2021","GA",2343,74
"10/16/2021","GA",1105,54
"10/09/2021","FL",2894,109
"12/29/2021","FL",57599,41
"11/02/2021","MP",6,0
"02/04/2022","TX",21769,154
"10/24/2021","FL",978,62
"12/09/2021","TX",4101,80
"01/09/2022","PR",8539,12
"02/11/2022","WV",2121,26
"02/15/2022","MA",1684,118
"10/27/2021","KS",2437,103
"09/20/2021","MA",1532,4
"02/04/2022","AR",1507,29
"02/17/2022","KS",0,0
"01/08/2022","AK",0,0
"12/22/2021","KS",5074,34
"02/01/2022","KS",0,0
"10/07/2021","PR",133,4
"12/02/2021","TX",5069,101
"10/16/2021","CO",1767,17
"10/17/2021","MP",6,0
"02/10/2022","GA",4889,109
"11/26/2021","NYC",0,0
"10/16/2021","PW",0,0
"11/10/2021","HI",128,6
"01/17/2022","PR",6340,31
"01/11/2022","AK",0,0
"10/29/2021","AR",546,9
"12/21/2021","CO",3351,86
"10/11/2021","TX",2586,2
"10/13/2021","MA",1763,19
"10/17/2021","UT",1012,7
"09/19/2021","AK",686,1
"09/26/2021","OK",1613,51
"11/18/2021","MA",3590,9
"02/14/2022","FL",6006,20
"11/08/2021","PW",0,0
"01/09/2022","MP",49,1
"01/24/2022","MP",0,0
"10/09/2021","WV",1267,0
"10/21/2021","HI",142,4
"12/02/2021","FL",2094,18
"10/10/2021","PW",0,0
"11/18/2021","FL",1752,24
"01/24/2022","FL",34878,199
"11/25/2021","WV",620,0
"09/19/2021","UT",1131,5
"11/16/2021","MA",2183,25
"11/21/2021","AS",0,0
"12/04/2021","WV",1168,0
"11/30/2021","AK",183,2
"01/03/2022","UT",14754,17
"01/08/2022","MA",0,0
"11/06/2021","CO",0,0
"02/02/2022","AS",0,0
"01/28/2022","OK",10539,0
"09/04/2021","PW",0,0
"10/30/2021","AS",0,0
"10/31/2021","NYC",0,0
"01/07/2022","WV",4134,29
"01/24/2022","HI",2627,0
"01/01/2022","HI",2707,4
"12/01/2021","UT",2297,17
"02/17/2022","MP",226,0
"09/13/2021","MP",0,0
"10/13/2021","PR",85,1
"12/30/2021","AK",0,0
"11/15/2021","HI",93,0
"10/31/2021","WV",661,0
"09/11/2021","GA",5300,52
"10/30/2021","TX",3770,76
"02/16/2022","GA",3115,129
"01/20/2022","GA",22684,134
"12/02/2021","AS",0,0
"01/07/2022","PR",6617,4
"11/08/2021","UT",3972,14
"11/20/2021","PW",0,0
"11/23/2021","GA",1371,62
"11/25/2021","KS",825,0
"12/19/2021","UT",0,0
"02/15/2022","AK",0,0
"12/31/2021","HI",3226,5
"11/02/2021","NYC",894,5
"11/24/2021","TX",4168,80
"09/24/2021","MP",0,0
"01/11/2022","CO",22058,62
"02/04/2022","HI",1164,10
"10/26/2021","NYC",750,11
"02/04/2022","PW",143,0
"09/07/2021","CO",1084,1
"10/08/2021","AK",824,1
"01/01/2022","TX",52205,0
"01/10/2022","TX",47237,6
"11/22/2021","MA",7141,16
"01/05/2022","PW",0,0
"01/20/2022","KS",0,0
"01/12/2022","UT",10220,14
"10/13/2021","NYC",1243,-1
"02/04/2022","OK",2614,0
"01/29/2022","AK",0,0
"09/02/2021","KS",1975,0
"01/05/2022","AR",7488,8
"11/17/2021","OK",1056,0
"09/01/2021","HI",447,12
"11/21/2021","MP",19,0
"09/10/2021","UT",2189,21
"09/07/2021","PW",0,0
"09/27/2021","AR",470,40
"01/26/2022","HI",2021,2
"12/14/2021","PW",0,0
"02/05/2022","WV",3734,0
"01/13/2022","AR",12990,18
"09/26/2021","AR",417,15
"12/09/2021","FL",2624,21
"01/29/2022","NYC",0,0
"12/02/2021","OK",1288,0
"09/04/2021","PR",667,8
"09/12/2021","TX",4362,166
"01/01/2022","PR",0,3
"11/27/2021","OK",751,0
"12/06/2021","NYC",2613,22
"01/30/2022","WV",2855,0
"12/24/2021","TX",13771,0
"02/08/2022","HI",521,0
"11/30/2021","GA",1461,39
"02/18/2022","AK",1126,0
"01/09/2022","GA",0,0
"12/24/2021","CO",5132,22
"10/23/2021","CO",0,0
"10/24/2021","CO",0,0
"12/22/2021","TX",10121,85
"09/22/2021","HI",328,12
"11/10/2021","MA",1948,21
"01/02/2022","HI",3117,0
"01/17/2022","MA",0,0
"12/21/2021","PR",3166,0
"12/06/2021","WV",689,28
"10/26/2021","MP",0,0
"12/23/2021","UT",1289,5
"10/23/2021","AS",0,0
"11/27/2021","AS",0,0
"12/17/2021","OK",0,0
"12/25/2021","KS",0,0
"11/20/2021","UT",0,0
"01/17/2022","GA",35149,69
"11/04/2021","HI",110,13
"01/30/2022","OK",0,0
"10/24/2021","AR",246,14
"12/22/2021","FL",27833,21
"11/01/2021","TX",1211,19
"09/07/2021","MA",1423,3
"09/22/2021","KS",1281,3
"12/26/2021","HI",0,0
"10/09/2021","AS",0,0
"09/10/2021","CO",2315,20
"10/01/2021","MA",1648,20
"01/26/2022","GA",17332,115
"12/14/2021","TX",4641,68
"12/15/2021","WV",1260,28
"12/21/2021","WV",820,20
"02/05/2022","GA",0,0
"10/07/2021","WV",1525,27
"10/11/2021","WV",757,41
"11/22/2021","OK",0,0
"10/18/2021","PR",14,2
"11/09/2021","CO",2514,21
"11/30/2021","AR",1044,12
"12/11/2021","FL",2496,26
"12/02/2021","PW",0,0
"11/24/2021","GA",1128,60
"10/29/2021","GA",1223,126
"02/14/2022","TX",6358,42
"01/07/2022","GA",26033,53
"11/09/2021","NYC",1061,25
"11/07/2021","MA",0,0
"10/04/2021","NYC",1386,11
"12/11/2021","HI",183,8
"01/07/2022","PW",0,0
"09/21/2021","UT",1326,25
"01/17/2022","OK",31607,0
"12/01/2021","AS",0,0
"12/26/2021","FL",28854,35
"02/09/2022","NYC",3142,72
"10/29/2021","FL",1797,34
"10/14/2021","PR",216,3
"11/01/2021","MA",3308,7
"02/12/2022","AS",0,0
"09/18/2021","AK",686,1
"10/18/2021","WV",689,26
"12/09/2021","HI",140,1
"10/05/2021","UT",1264,11
"11/04/2021","WV",888,21
"12/03/2021","AK",311,0
"09/20/2021","AR",568,24
"01/04/2022","MP",61,0
"12/15/2021","KS",4138,20
"10/15/2021","HI",151,5
"11/24/2021","AS",0,0
"11/26/2021","AS",0,0
"09/14/2021","PR",305,8
"09/30/2021","WV",1961,28
"11/07/2021","KS",0,0
"09/26/2021","PR",140,1
"11/21/2021","NYC",4176,8
"10/30/2021","HI",150,9
"01/12/2022","OK",10591,0
"01/09/2022","MA",0,0
"02/12/2022","TX",12802,194
"01/15/2022","WV",5223,0
"09/13/2021","TX",10143,46
"09/04/2021","CO",2048,9
"10/09/2021","AK",911,1
"12/30/2021","MA",22086,38
"10/16/2021","PR",138,0
"01/15/2022","AR",11596,17
"01/04/2022","NYC",45793,95
"12/17/2021","AK",401,1
"11/01/2021","AK",1522,3
"11/19/2021","OK",985,19
"09/10/2021","PW",1,0
"11/25/2021","PR",0,0
"10/26/2021","OK",2642,116
"01/08/2022","FL",76646,106
"01/02/2022","MA",0,0
"10/16/2021","OK",947,23
"09/23/2021","MA",2004,23
"11/24/2021","OK",945,2
"10/01/2021","MP",0,0
"10/24/2021","TX",1516,71
"12/07/2021","AK",0,0
"02/09/2022","GA",5447,185
"10/04/2021","MP",0,0
"01/28/2022","TX",38682,225
"09/14/2021","GA",7327,128
"10/27/2021","MP",0,0
"11/02/2021","PW",0,0
"11/12/2021","MA",3988,21
"01/12/2022","AK",4382,5
"09/21/2021","PW",0,0
"01/28/2022","CO",7083,56
"02/07/2022","PR",262,1
"11/19/2021","GA",1412,68
"01/24/2022","UT",21970,33
"11/02/2021","MA",1264,28
"09/20/2021","FL",7109,223
"01/14/2022","TX",57874,133
"10/31/2021","KS",0,0
"11/22/2021","TX",1956,10
"11/23/2021","NYC",1641,17
"10/01/2021","NYC",1443,8
"09/24/2021","OK",1154,23
"10/24/2021","PW",0,0
"09/23/2021","HI",437,12
"01/05/2022","HI",2555,0
"11/06/2021","AS",0,0
"09/14/2021","TX",23460,296
"10/21/2021","UT",2340,12
"11/11/2021","MP",11,0
"12/24/2021","GA",9495,40
"01/25/2022","AR",7943,24
"01/18/2022","PR",4305,21
"09/12/2021","GA",5300,52
"12/11/2021","AR",747,9
"02/07/2022","AR",729,36
"02/17/2022","AK",0,0
"10/25/2021","AK",1656,5
"11/21/2021","PR",108,1
"10/07/2021","AS",0,0
"11/21/2021","PW",0,0
"10/26/2021","WV",714,24
"09/07/2021","WV",1008,3
"10/17/2021","FL",1867,68
"01/24/2022","WV",3378,36
"12/26/2021","TX",12559,0
"01/22/2022","PR",5865,42
"01/06/2022","MP",0,0
"10/05/2021","MP",0,0
"10/22/2021","MA",1454,15
"09/03/2021","MP",0,0
"12/31/2021","CO",10163,31
"11/07/2021","UT",0,0
"10/15/2021","MA",1649,12
"10/14/2021","AR",781,10
"01/28/2022","AS",0,0
"01/29/2022","OK",0,0
"01/23/2022","TX",58118,77
"11/04/2021","KS",0,0
"01/09/2022","AS",0,0
"09/20/2021","GA",3785,67
"12/28/2021","AS",0,0
"02/11/2022","GA",4292,117
"12/19/2021","FL",10875,24
"12/16/2021","AS",0,0
"10/04/2021","HI",188,3
"09/12/2021","KS",959,2
"09/22/2021","GA",4723,182
"01/23/2022","AK",0,0
"02/14/2022","UT",3128,39
"09/15/2021","TX",24454,411
"12/21/2021","NYC",20454,28
"09/19/2021","PW",0,0
"01/26/2022","WV",4003,24
"12/09/2021","KS",0,0
"10/11/2021","OK",824,49
"11/18/2021","WV",1114,19
"12/27/2021","AK",828,0
"12/25/2021","PR",17254,3
"01/13/2022","GA",24310,74
"01/17/2022","WV",3673,19
"01/05/2022","UT",7247,52
"11/08/2021","AS",0,0
"01/06/2022","AR",7787,22
"01/11/2022","OK",5507,90
"02/06/2022","TX",18058,43
"11/01/2021","GA",2232,109
"09/24/2021","PW",0,0
"12/03/2021","AS",0,0
"09/05/2021","HI",718,10
"10/24/2021","NYC",2456,25
"10/03/2021","UT",1100,2
"01/10/2022","CO",51101,41
"10/25/2021","MA",3392,20
"11/11/2021","FL",1571,39
"11/27/2021","FL",1102,26
"09/03/2021","PW",0,0
"01/19/2022","FL",45685,173
"11/03/2021","MP",11,0
"09/01/2021","CO",2047,9
"02/08/2022","AK",0,0
"01/06/2022","HI",4700,4
"11/04/2021","FL",1730,42
"10/18/2021","MA",999,4
"10/11/2021","CO",1962,12
"09/02/2021","OK",3080,17
"11/16/2021","WV",604,40
"02/09/2022","HI",470,7
"11/22/2021","PW",0,0
"10/27/2021","MA",1435,14
"09/21/2021","AK",830,6
"12/30/2021","WV",2648,31
"10/04/2021","MA",1119,4
"12/28/2021","UT",1816,4
"09/13/2021","GA",5302,55
"09/21/2021","NYC",1782,7
"02/02/2022","NYC",3471,107
"02/13/2022","MA",0,0
"12/25/2021","PW",0,0
"12/02/2021","CO",3142,61
"10/30/2021","MA",0,0
"01/31/2022","OK",15694,149
"09/18/2021","UT",1131,5
"09/04/2021","UT",1164,6
"09/02/2021","AS",0,0
"01/31/2022","WV",1710,20
"02/03/2022","TX",28145,323
